id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,label
0,-4.187821748957679,-13.97884593998666,-246.34682665541916,143.77128451635377,,,229.36080372671856,42.7291799032982,68.08876576998534,-14.354222063896415,379.5349263424424,41.19237186452538,-89.71246616846217,91.03940422915935,,-248.2591565355182,43.758403812844136,-40.15463248379556,-6.528807719301588,-176.74953078733063,61.87270040220268,-89.54816068737246,32.414851888457015,-140.2318214804115,101.05476120756573,-66.80018827498799,-5.896079638793755,-18.33249994176158,148.83052827978008,-112.41496457472523,54.72238505384483,-66.32006108078197,157.46149585552897,-442.0919783237954,43.22645042493378,-34.06027758957378,81.55610721609351,-229.4417626818221,234.65191099488388,-22.79971451350898,-104.71116141941981,53.57580542020734,-46.057443677092905,-90.0105416124055,-155.8827590325571,-99.35183224320062,-17.22170544343635,29.77794043225408,-52.29519064076762,86.38233724696335,5.3824844727865235,-47.87198572312215,-8.336882188989893,2.3098171025395717,48.31420517608341,101.67060799424446,-36.93306478497289,-89.90533253857332,9.08032462274754,-164.99263115139948,-9.791466386765352,-1.7240273233468364,-70.50777471821094,-274.41528558366593,-21.89281345085649,110.34424101777897,-95.92101793833073,58.71223592422095,-51.03686554559024,31.530845028201643,119.19425205183903,29.578525367753493,111.1249658832198,-20.997311083374548,40.46468985122566,154.28703564938976,-46.45166002204002,-187.42913539115855,-203.77347279191676,225.60314234545558,830.1416589665596,-151.48268131259405,7.218051720875967,-423.3386003534842,284.85670869182997,-156.06058911063812,-200.95999760713252,92.7644123012421,-12.277416422483364,-162.87150990769695,-50.16631464254112,20.668672040469183,44.864675353957644,9.417400436227783,-107.14690921933426,296.53805859322165,13.184250862274808,111.08820391169337,59.29760700452783,-34.57816570849243,327.1818187501139,-61.4865391151062,-62.61552571012841,-67.84089540352474,23.592680201276313,124.80953773378775,-23.077201436867487,3.190310706303875,158.66038527470963,-83.84856106752314,0
1,24.094856703719053,-11.57004215367494,26.793251579210583,155.85157930459127,89.44814531019104,-39.356122625361515,199.66625838400938,95.31085652092399,-13.326054586273276,,,-71.27026793991358,-51.93562196775849,-87.87508874725494,-57.88989157318756,-27.943591793710404,32.67498908974621,22.31830057769771,38.16204751179809,53.92496066858035,50.52758707362886,-22.34685745609328,11.14282206774532,-98.73417384349908,-204.12344817529524,-105.13336086341288,14.948634751816785,28.605727214679945,-20.275939923010966,133.68597965264237,93.59590761895807,-14.341742845934332,68.50564271443737,-224.79320913573247,-115.79688875263015,13.006750097546016,-207.5161966402749,-413.29944843633,-26.23657197629906,-11.00874022719317,75.10125477359992,91.49082882821898,62.186078023464624,389.1977258835518,59.57558534122384,-37.42986777689046,-115.14557813088547,-18.905203370576764,-24.247589983812095,-77.7566452051369,67.05291886757036,-6.118235099203596,-398.8407321766927,16.08064891198681,-16.76093800064684,10.54821092833961,7.328056806915866,210.81433035210858,2.105038735622406,-87.3157925330869,-266.0934613308359,323.0067696162787,103.30755079309657,-98.74692948142673,53.02448836268026,-55.979680106213905,-27.880485823364946,36.62712963038226,-348.17910263263974,31.270725677718037,14.109474141215,-211.7677003474315,-4.175856455711623,61.330626253388495,52.36486761650665,275.31122467898126,-5.432291007513206,217.4688777179346,-169.5950551402019,-231.27077730859278,944.4099279171271,157.41673378598,-96.81277219830076,267.48807610743165,36.89625238293333,-768.6840091742447,264.12270679757034,147.56721106732263,-7.446930404898226,52.08329520834578,89.18296226318974,-12.503630972562503,30.669192488742226,24.108510572852207,95.51883958804734,345.5253337585686,-85.56460505441322,93.45149125547748,116.43513133126844,31.77760247156503,-73.68876518611084,44.27426465056505,30.681210304455593,34.671578879480606,66.11177482243241,-63.12515866266491,-43.47796556237779,-2.787520897513101,40.60194096246012,-36.4625736031485,5
2,129.6267663963173,153.36104363244218,-228.57525212233318,-43.7981887700444,48.12566546484943,18.222124399024622,,12.71263431839511,,,-114.24401635273318,1.6524891249257732,-26.57417446136156,,,-73.8042447243476,-22.48141025747637,49.40301053044358,115.66871860647085,118.05608894337142,126.24810709947128,4.977036594298815,-179.4324322599173,17.780446761358753,58.59077613951762,102.87160698101478,-68.585877791971,2.059827883965658,-33.36258604762978,-83.35132994761028,127.14477260091397,-258.12975517826214,3.634847765843411,-246.89555575676192,-61.089182652507304,-89.31248639330917,-202.05405017854778,274.8871625635403,313.24901619958086,6.795505069266071,-99.2259512590586,-50.70301945687237,76.85186405570033,147.60752072493477,-206.74500854481835,-118.31571786035386,295.02088975255543,42.144691815884435,236.30635511123484,-98.20919035256503,144.72527310684472,44.19193889213208,37.45463852451092,124.94451085074715,-199.51173225157126,-62.37224556643275,-121.55684985818249,126.99368145467297,69.8097544958654,-54.14624938985931,-69.22075958501492,260.8200089377265,276.3521661846478,-190.99543115751135,-112.8602014692033,-36.29171289861697,137.3307306083389,142.13308796425386,129.34550635135966,57.73766051163746,11.218657597001865,88.6766885386121,-59.242014319595334,20.471298068032425,203.43025021137177,-69.37546305495734,95.55192808296265,-164.5834699124517,88.23336544220572,-97.94800468236659,-357.276678357144,-98.47388542988848,-36.450772357043604,-335.16234046932107,-103.09183043882862,-17.62721238575891,344.52049127080403,178.90886754933058,62.17984618387628,35.749772394780315,-439.9637363040079,-44.43601378666613,-72.54752014046952,166.35211882086236,-504.3511056727198,-208.9057261238002,25.534120313591377,116.16652009049267,15.22110428837372,-17.858483081823834,-267.8581381614602,14.487393356945836,-18.822421232160902,-72.80979098918581,-98.76801406947584,7.588927935941092,34.71442914253599,76.7673515453235,-271.184272532304,63.88935008466605,4
3,209.96023157584008,3.7236351938068823,134.57527354546946,,43.35033849645291,475.11811033422487,83.0411978801141,-48.26917932078162,12.55409644336806,,226.2771058819722,-105.73786925089401,-43.19054366716811,93.04913414415591,-70.90742490416652,300.7118539657224,13.152212482596134,15.767445420116758,-108.76680474143838,-94.22441234429161,-57.80846968582331,60.93152401794559,3.001858159145711,34.70023128338087,-121.82380404511744,-39.880779377180644,-66.0749586505189,-9.245081728442502,104.62415168443302,-26.23248055644037,-0.3237053514314943,63.35822762455706,86.35823976912624,-347.8028537699816,122.99013252327327,11.757166339247899,-293.27158419517974,-381.498202735876,-135.99505147396653,51.47050069407496,-33.248331975435796,-36.82966377907673,1.1403227102027627,101.13959952484004,-104.31741962499885,124.222170083612,-272.29631236655825,-53.10399224653999,196.73872440771902,31.478325164793205,11.622698704351281,105.41113974109783,-657.792377476997,-24.8802226004138,35.64170456617646,-12.129727680764034,-19.88400457621832,127.46458840602682,100.24894260108918,141.4186092702863,-18.761744472162377,163.08013433769327,-183.14628999008735,-121.59790432967529,50.95069986766726,90.37613985583205,-39.131470832072964,-52.96206012139049,-20.870086309869766,-67.57417899236373,32.403897131110405,4.340227680729081,-76.5815128358085,-24.60714779425601,99.38888201434592,196.99640522410874,8.510864444032338,287.9430181918236,51.04841386044948,57.138122028437266,-231.3381087476335,-2.805622126671341,-70.24566539258541,2.1113655182146114,298.8789145852987,425.0494361369683,-274.34075123857326,240.10855183373263,-54.20511804437514,-199.14749633139803,1289.689551144078,25.093060412705743,-10.294342344650515,29.187336895136912,406.84812898879443,-259.4664806888055,-15.00191705647298,193.69206873183794,68.70605972507445,-31.6619183688341,511.0819475480857,4.706410677933122,1.6437929232237274,-15.398200168709932,-14.028664428336592,65.49596253571394,-15.017345264940248,41.32991310420273,-1214.900270897141,-25.435078768374694,1
4,-179.13341457662574,,-110.50644228618567,,-132.2393811935397,78.86527327273345,288.48562006733886,-9.575814362364685,-67.06273000911179,-113.02008252399904,26.158282684320238,-109.94246029697334,33.81667214817191,33.799099717318114,93.67666756505507,88.69324104789035,59.256610678971086,61.90200422257101,-131.1118195730476,158.97180512654634,5.079086876573283,47.16097654681987,10.568292252378269,49.7720489041177,-186.42890445931442,-77.38516487807448,165.6399999123136,-123.13715891631689,-9.233544179057336,-95.34687057847708,137.6540735385016,173.42306228022977,-106.90846144607816,594.2719733043012,-119.43727452934102,-53.04954645917338,97.53340167799293,30.087834003228583,-116.44946069811537,3.1829254295364073,-72.08617880738166,15.34612002886031,64.8506115641881,317.49148464833337,-208.23379580267147,72.21790725254465,-81.57794912153538,56.42470480650354,-310.5118099868394,79.715335965368,71.68430061220536,32.70848195197025,335.23054377379674,46.5977096046963,49.42355878124901,-9.988725712935997,-56.15047068723695,239.68460781849373,69.57209086924199,-210.89746564029147,109.81406184209732,27.904382820085598,101.13059891257748,-16.127891585775938,-76.32915548744707,15.292657913630974,195.04610142702228,-252.88642042231635,-119.55153302585092,44.82234635799097,-119.17610142731549,-100.79932251270357,-30.06388095167395,-74.21468243022633,-189.75718390138167,182.01248714764517,158.43084990618507,170.8248777714401,224.24378745876282,7.502706689234164,-500.28988840804135,-101.29112070568539,39.24972989603954,-175.446942728664,-39.74459921770431,73.72364142502467,-23.204911774519275,-28.96689305288194,4.41985660470629,-53.42197223792619,-634.3864555637704,41.386864046039065,162.57385152826336,-161.76811741330312,-47.304071883522674,-288.1767884243873,35.31510473296556,117.7615249858641,-112.6774941249597,48.20904618927769,-392.07721301849125,-33.99231563027029,137.368611359652,-33.96242796146844,3.27220399872763,93.8223072231552,-168.7844626173137,-16.651421702810467,-80.75631748599771,-51.10573234699461,3
5,-149.4639437042788,-101.16641886732465,,104.65747949900604,,271.7868855182347,,-117.85386488298116,238.69879056755187,59.86531113739092,-506.20917071350306,-15.38989849651627,171.58662577185754,-11.783525123184823,77.10300105741892,99.18862543893039,47.79860055522644,41.90361801231261,23.66022628966023,60.31124862762553,-21.488640977500886,-86.08402016019609,-63.37692906189256,35.06431583305421,-169.88179034934012,111.4081647147625,-7.025734724004609,205.30206161605716,23.716471582264194,221.33407552731586,34.29361925440855,62.9432114679064,-215.54726384590563,-77.27304637309841,-89.85997421946338,-154.7937881771285,56.006505422810214,-33.67627045278177,-32.810244338003685,-60.9763486228288,117.4656350770919,15.858275307286418,-64.65622008041431,-49.674377626839714,111.72401893803882,-7.623098974702357,-342.9466808255385,-109.7528945345586,-170.07581943105393,-147.58225381789723,-25.275045824122756,-72.27109318388827,318.9272635902054,-127.86660358499259,51.14872123187926,-486.04770001526896,27.825372081633283,-193.86956745364483,43.26716342670608,-1.0275174002042298,37.3056590469333,313.51504309944914,-306.13592898229996,-198.16691297882323,-4.727822932996272,98.4034293071529,-104.1422866921864,294.77644085784624,546.9085303811343,-47.799831496398866,38.08641729811241,141.65537112122885,-93.86817530261858,-135.84820878242752,45.46514170668029,-198.8587252947264,63.59114975265538,-114.85756683643785,8.115479982023537,102.32449324833537,-822.0821745547936,-130.99571562321196,-39.39303100999621,467.11801888603594,-173.73478962138023,-675.9226399439048,161.0236008811997,346.04368623447965,-86.90743349736321,110.06834563904546,875.2985478062689,81.11423038046046,47.75568888643231,124.02586894240638,-262.31734629324615,-441.85266146286483,-57.707778060284,-244.60790806272485,53.43248658412459,-81.88157149757062,-2.508488056803443,142.62508159549432,-55.161597865256525,-3.2166349942171926,66.21170559480562,89.3208009928608,33.30359294934877,131.50128448315147,-194.80658991735396,30.39619694964486,6
6,-158.4347795187873,,103.67475357134013,,-77.46113753352614,-39.702969489721625,,,97.34332664733863,-63.73229048269413,140.20099461291755,119.6006061243018,0.9117524392089023,-31.18137144876841,-16.682195451331847,-22.99285123515738,-127.49708309974152,-30.424344630612712,-129.94035717060476,-145.34942556032192,18.81610899012251,-6.176546941928377,29.640527444160103,-40.702284319912636,-271.57565404253603,-98.00050365467916,60.45820918025926,-46.75310488448382,-31.507256575564902,-88.07370616051445,-23.564675218887505,16.831025351366495,-20.933914349030076,-300.4971522585364,-24.8370478055309,8.374163970570192,-444.5275090573958,-202.71391527978557,74.82861145077908,12.938150137580623,-170.77183900576537,43.61635551542378,-21.180009633838175,-38.07709717892244,63.789184237842164,-62.45974626988053,62.02806881666245,-54.2535432058799,6.569691667472949,37.89808603477791,-0.56341767403607,27.02582597113587,355.57001272971877,-99.55740438468912,-29.17524680672108,256.8378163375708,95.93389116387499,-121.70126085542837,54.55043180110481,3.3961656826793174,-70.485453806153,-192.3982625359628,-62.31906278884438,-123.73040856447307,-36.62340444315131,-62.88752267620708,167.23139513168738,-139.91007450410888,-49.92150734072106,-22.48094599653858,-31.93685449211825,78.70447530336757,-40.471840831168294,-14.318986035985438,67.86379996194323,-70.62368718249773,243.35799081343873,200.6669668352252,412.62387683474145,-93.83112324310761,-415.0409745321144,-244.366129734682,70.61592851048692,177.8040238396596,58.064211399997035,163.63669151033002,267.0835345899217,141.49140935597654,24.952050719725637,-252.52208810215194,-463.7955675103058,36.87571828913941,-62.41973265391664,-116.47399441798788,-68.16963169271874,-298.77091217865006,-31.135542975685816,-170.14603618293106,-134.2123206657854,149.5907254081124,45.308537552644516,19.89262319162418,-62.23724670370457,-3.957586293554453,92.01415450649807,36.9370916815773,-9.325357116184716,21.86236202867503,628.0854533748396,-144.58250100777312,9
7,,-67.70414864862934,68.69818403063329,44.22368701337636,71.31154619439441,97.25336212736993,-104.16806707110888,16.3728961601466,17.771402190292402,-31.516935412495005,-55.03223072152404,22.553059300967004,11.535057245004966,0.33372954651047976,-42.81172633855681,-25.830178626032094,-22.683299390860448,35.92645195517076,21.431486534865982,40.08509813306453,-56.71168178337353,24.52915591068755,40.949907194112065,4.813793301867065,-48.127455831971325,-69.78479393467398,-22.708273017411337,73.68561915910709,20.37502629543183,-41.581417492635524,-25.894295460610376,-386.12168865260986,45.99794300258185,2.0229155856104444,17.20456761619861,-9.745563488719462,204.76501455932694,-320.70066457187136,3.907610920595822,-0.7645659616233261,-29.722458443211536,66.26349211543241,16.832340896288,-70.29782971860986,-129.9464790280883,-113.5141700743809,-172.94982162118325,30.805072030982352,71.39174589391844,26.65503264277102,-37.601029650492706,101.06055696809102,63.115036766668204,-85.71412017148543,-3.805236770263561,-48.69154830522643,34.82798559137704,-582.1204178523293,-110.3425979936726,43.07415203079408,-16.498300324097,-227.65224210479994,-208.5090450880939,-15.44399985221356,-3.6861494515929096,26.251738984425664,134.98505444118092,-95.10216163907181,-177.12855103340638,4.563850318923161,-15.213863529148664,-118.76462941856047,37.81112692094748,77.43526529100076,45.00635227075507,70.57964714487515,-98.03096243117443,12.202239471752817,345.8980248662003,-63.94547253015633,-181.0267937567682,212.1798349841697,-85.64407565042353,345.08419901288687,-179.70422942608073,261.6430469884256,59.525147974583675,269.54617768290996,0.4024099833504022,55.439924262543265,-712.3702110681706,-42.93560488369836,-10.71528418726791,-95.86919735196115,-236.09446082098864,355.53231669091275,11.695622432887173,-38.145218754017876,-67.76155536265291,-22.156181053067936,305.6136607929813,53.48348451316427,-39.75398057511399,35.751665244322524,73.23824475716508,-5.792732703337363,-20.901908656681943,6.287404164851159,-297.0173433791775,-125.1840143463569,2
8,57.06256643103051,-27.06047683539834,-91.98750560884334,,115.41662263691255,46.80085410403134,-421.80632371906245,73.94848424488248,-96.70035555202449,97.25093402608512,-492.2708558930218,,,,71.62976333507378,-156.84174737007325,-43.93329585677946,-45.92634381429848,-28.341567882339675,68.06607435596517,59.407821525720735,-59.69095808385736,-149.33109660903165,-145.8278314230239,-238.32848724644222,-32.72951320203998,7.089767421423747,18.19921492756944,-16.433467100028057,-52.44900157581547,55.553809578754574,-92.42063952192271,-47.41930321919814,258.3512361549064,86.84628355180179,24.73258437237421,128.99934610884222,579.5441601114584,172.08154256484278,-38.07466372925233,-45.0896798566408,40.12931933456062,-64.3386922205647,52.666308797373816,12.055077509792675,6.605746395310132,-540.7706871313793,-12.758802489689455,122.65779511896181,102.70567923641784,-20.771935474847307,139.27667784449798,227.35509940717523,-80.11054175972467,-71.52059566672267,-78.3738477773117,28.019423274882833,304.9928883501963,-83.922814734693,-151.1925231797919,-116.74113319647509,302.6138711385735,17.202197544994714,63.256298880937926,-132.53021387319313,52.748797066470104,185.69800789161073,-290.17921163893476,-53.921755271033895,22.86307398542352,0.48091241903657134,-249.04840616070288,-130.60146025412223,-14.772408976693402,158.4619841028093,-3.9763440546895876,64.36830550289305,-5.67607224796893,-852.4961995158043,58.18784858019122,648.5064510420102,-69.17101730798285,62.47937016355059,-118.44701989389901,307.87544971886837,57.87205970689697,22.28819543332697,345.3283763386725,7.360000045831173,104.5657070816636,443.4824007048117,75.3788101332575,45.377841370180164,-26.298639522171136,567.2498949653632,50.41250720536983,56.90442901556572,3.618131435400179,-25.186144891068402,-50.605696893421666,-428.9773250947428,-29.256538909880252,-58.40281422188092,141.5479451809035,-53.69083623763571,-39.68615212044001,-123.72148654374936,-21.053850292458755,494.0811522342332,-112.40785165509092,5
9,,,-13.735935488474189,-102.88529008591,231.11469265550568,56.92624002916202,,,-109.69763373803254,2.7521541594219103,,83.84576511757368,17.913335647360302,117.5596515957854,,41.99380298339821,30.30101754089404,44.08352018002813,-3.632780563092928,101.66278096789333,82.33712241549459,207.3477766266271,-6.0808342849348165,-99.09259621429386,4.074950114544873,76.22231060309217,-122.04544690835901,-15.277883909447537,53.640488776992825,92.79921063869585,65.49788198273544,-454.9365781790103,67.94837531174157,148.48214982127845,-124.65144617562825,89.9134055034755,97.0799482460082,-550.3077829612572,-92.96968376613466,-53.97557489798069,1.5580699799454045,48.21567868022777,-118.24186341258256,-307.2752738181492,-210.45295495522066,119.35119739233403,94.53211393278151,42.24179743667503,92.8658724844911,-138.3215698427905,100.19720146496032,-88.62949059000198,-97.73466669332635,-235.37421422606226,-121.42375138741741,-52.29259111975363,-57.388248891886064,-789.8843428702469,54.47019833867988,50.4408289738065,-125.90385684960111,-1.0311578567240502,90.72361045842722,-24.934532174763504,-3.232714928840111,-86.69428648425519,-28.51059968251457,235.8839442062692,-6.147804930317162,-160.05610531006315,-21.76292491664149,47.81146252242189,77.39236944775702,-203.04084248722936,48.39526562735677,-6.324989974341663,-132.94478331733643,-60.55421222517073,69.32140549216153,241.4272411926911,515.9112295686394,-27.479772629219312,-2.743744440129542,-105.58186199670806,-375.1498390166066,-101.36495559528164,346.2989897287891,409.50898378324126,101.22937542514586,-296.0670522431925,-59.873452914906906,1.0902451781977933,-95.2243323917545,-173.84305026917673,313.7563711834798,222.6308605191932,72.96366421491784,63.066980584093216,-76.78293459773647,-140.0694534158132,162.9203747459752,6.602996155324191,-39.59832979497325,-104.59745408744331,-25.510446423579516,-17.96704042563829,-27.95841174771803,64.04504213406967,308.5903736211164,143.6086243460879,5
