-4.187821748957678558e+00,-1.397884593998666070e+01,-2.463468266554191928e+02,1.437712845163537452e+02,-5.389765297268183986e+00,5.188312436706210207e+01,2.293608037267185580e+02,4.272917990329820270e+01,6.808876576998534347e+01,-1.435422206389641531e+01,3.795349263424424180e+02,4.119237186452538424e+01,-8.971246616846218558e+01,9.103940422915935926e+01,-7.934059140123501663e+00,-2.482591565355182013e+02,4.375840381284413638e+01,-4.015463248379555949e+01,-6.528807719301587653e+00,-1.767495307873306274e+02,6.187270040220268186e+01,-8.954816068737245871e+01,3.241485188845701515e+01,-1.402318214804114973e+02,1.010547612075657327e+02,-6.680018827498798828e+01,-5.896079638793754185e+00,-1.833249994176157571e+01,1.488305282797801112e+02,-1.124149645747252322e+02,5.472238505384482465e+01,-6.632006108078196860e+01,1.574614958555289661e+02,-4.420919783237953880e+02,4.322645042493377332e+01,-3.406027758957377927e+01,8.155610721609350833e+01,-2.294417626818220981e+02,2.346519109948838775e+02,-2.279971451350898093e+01,-1.047111614194198097e+02,5.357580542020734526e+01,-4.605744367709289833e+01,-9.001054161240548979e+01,-1.558827590325570895e+02,-9.935183224320063289e+01,-1.722170544343634901e+01,2.977794043225407705e+01,-5.229519064076761481e+01,8.638233724696334548e+01,5.382484472786524421e+00,-4.787198572312215106e+01,-8.336882188989891418e+00,2.309817102539572176e+00,4.831420517608340504e+01,1.016706079942444632e+02,-3.693306478497289191e+01,-8.990533253857330465e+01,9.080324622747539820e+00,-1.649926311513994506e+02,-9.791466386765351970e+00,-1.724027323346836393e+00,-7.050777471821093911e+01,-2.744152855836659342e+02,-2.189281345085649022e+01,1.103442410177789554e+02,-9.592101793833072065e+01,5.871223592422095550e+01,-5.103686554559023847e+01,3.153084502820164658e+01,1.191942520518390438e+02,2.957852536775348540e+01,1.111249658832198008e+02,-2.099731108337454799e+01,4.046468985122565698e+01,1.542870356493897361e+02,-4.645166002204002353e+01,-1.874291353911585247e+02,-2.037734727919168165e+02,2.256031423454555807e+02,8.301416589665595893e+02,-1.514826813125940248e+02,7.218051720875967803e+00,-4.233386003534841961e+02,2.848567086918299651e+02,-1.560605891106381193e+02,-2.009599976071324647e+02,9.276441230124208914e+01,-1.227741642248336618e+01,-1.628715099076969750e+02,-5.016631464254110995e+01,2.066867204046918260e+01,4.486467535395765083e+01,9.417400436227783445e+00,-1.071469092193342618e+02,2.965380585932216491e+02,1.318425086227480669e+01,1.110882039116933697e+02,5.929760700452782629e+01,-3.457816570849243476e+01,3.271818187501138482e+02,-6.148653911510620418e+01,-6.261552571012840218e+01,-6.784089540352474046e+01,2.359268020127631615e+01,1.248095377337877636e+02,-2.307720143686749026e+01,3.190310706303874699e+00,1.586603852747096255e+02,-8.384856106752313565e+01
2.409485670371904931e+01,-1.157004215367493849e+01,2.679325157921058675e+01,1.558515793045912687e+02,8.944814531019103754e+01,-3.935612262536152173e+01,1.996662583840093532e+02,9.531085652092399130e+01,-1.332605458627327444e+01,4.858887131928752012e+01,5.984761713261921159e+02,-7.127026793991358034e+01,-5.193562196775849316e+01,-8.787508874725494934e+01,-5.788989157318756185e+01,-2.794359179371040725e+01,3.267498908974621230e+01,2.231830057769771258e+01,3.816204751179809307e+01,5.392496066858035420e+01,5.052758707362885815e+01,-2.234685745609328222e+01,1.114282206774532114e+01,-9.873417384349906456e+01,-2.041234481752952661e+02,-1.051333608634128751e+02,1.494863475181678503e+01,2.860572721467994839e+01,-2.027593992301097003e+01,1.336859796526423736e+02,9.359590761895806565e+01,-1.434174284593433057e+01,6.850564271443737141e+01,-2.247932091357324680e+02,-1.157968887526301529e+02,1.300675009754601419e+01,-2.075161966402749272e+02,-4.132994484363299534e+02,-2.623657197629905724e+01,-1.100874022719317047e+01,7.510125477359991919e+01,9.149082882821898011e+01,6.218607802346461000e+01,3.891977258835518114e+02,5.957558534122384231e+01,-3.742986777689046107e+01,-1.151455781308854824e+02,-1.890520337057676414e+01,-2.424758998381208741e+01,-7.775664520513690547e+01,6.705291886757035513e+01,-6.118235099203595873e+00,-3.988407321766926543e+02,1.608064891198680968e+01,-1.676093800064683847e+01,1.054821092833960883e+01,7.328056806915865806e+00,2.108143303521085841e+02,2.105038735622406065e+00,-8.731579253308690625e+01,-2.660934613308359076e+02,3.230067696162786888e+02,1.033075507930965671e+02,-9.874692948142671867e+01,5.302448836268025190e+01,-5.597968010621390533e+01,-2.788048582336494619e+01,3.662712963038225666e+01,-3.481791026326397969e+02,3.127072567771803691e+01,1.410947414121499932e+01,-2.117677003474314859e+02,-4.175856455711622672e+00,6.133062625338850182e+01,5.236486761650665045e+01,2.753112246789812616e+02,-5.432291007513206260e+00,2.174688777179346175e+02,-1.695950551402019073e+02,-2.312707773085927840e+02,9.444099279171272201e+02,1.574167337859800000e+02,-9.681277219830076319e+01,2.674880761074316524e+02,3.689625238293332643e+01,-7.686840091742446930e+02,2.641227067975704017e+02,1.475672110673226030e+02,-7.446930404898226108e+00,5.208329520834578830e+01,8.918296226318973652e+01,-1.250363097256250633e+01,3.066919248874222603e+01,2.410851057285221088e+01,9.551883958804735641e+01,3.455253337585686495e+02,-8.556460505441322084e+01,9.345149125547749236e+01,1.164351313312684510e+02,3.177760247156503226e+01,-7.368876518611084236e+01,4.427426465056504412e+01,3.068121030445559327e+01,3.467157887948061301e+01,6.611177482243240888e+01,-6.312515866266490860e+01,-4.347796556237778987e+01,-2.787520897513100948e+00,4.060194096246011952e+01,-3.646257360314849905e+01
1.296267663963172936e+02,1.533610436324421755e+02,-2.285752521223331826e+02,-4.379818877004440481e+01,4.812566546484943331e+01,1.822212439902462577e+01,-3.673159691164241991e+01,1.271263431839510893e+01,-1.582741593739527808e+01,8.669317268084164141e+01,-1.142440163527331976e+02,1.652489124925773156e+00,-2.657417446136156158e+01,6.785409393585659643e+01,-1.965568000124714487e+01,-7.380424472434759764e+01,-2.248141025747637300e+01,4.940301053044358071e+01,1.156687186064708470e+02,1.180560889433714351e+02,1.262481070994712837e+02,4.977036594298815508e+00,-1.794324322599173058e+02,1.778044676135875335e+01,5.859077613951761521e+01,1.028716069810147928e+02,-6.858587779197100076e+01,2.059827883965658302e+00,-3.336258604762978308e+01,-8.335132994761028158e+01,1.271447726009139387e+02,-2.581297551782621440e+02,3.634847765843411072e+00,-2.468955557567618939e+02,-6.108918265250729718e+01,-8.931248639330917172e+01,-2.020540501785477545e+02,2.748871625635403007e+02,3.132490161995808648e+02,6.795505069266071452e+00,-9.922595125905858993e+01,-5.070301945687236866e+01,7.685186405570033230e+01,1.476075207249347443e+02,-2.067450085448183756e+02,-1.183157178603538568e+02,2.950208897525554335e+02,4.214469181588443547e+01,2.363063551112348648e+02,-9.820919035256504515e+01,1.447252731068447247e+02,4.419193889213207882e+01,3.745463852451091924e+01,1.249445108507471645e+02,-1.995117322515712601e+02,-6.237224556643275264e+01,-1.215568498581824883e+02,1.269936814546729522e+02,6.980975449586540549e+01,-5.414624938985931379e+01,-6.922075958501493176e+01,2.608200089377265272e+02,2.763521661846478423e+02,-1.909954311575113195e+02,-1.128602014692033038e+02,-3.629171289861696437e+01,1.373307306083389108e+02,1.421330879642538889e+02,1.293455063513596599e+02,5.773766051163745772e+01,1.121865759700186338e+01,8.867668853861209755e+01,-5.924201431959532727e+01,2.047129806803242857e+01,2.034302502113717708e+02,-6.937546305495733634e+01,9.555192808296264673e+01,-1.645834699124516760e+02,8.823336544220570943e+01,-9.794800468236660151e+01,-3.572766783571440214e+02,-9.847388542988848315e+01,-3.645077235704359708e+01,-3.351623404693210659e+02,-1.030918304388286231e+02,-1.762721238575890936e+01,3.445204912708040865e+02,1.789088675493306084e+02,6.217984618387628615e+01,3.574977239478030810e+01,-4.399637363040078526e+02,-4.443601378666613755e+01,-7.254752014046951558e+01,1.663521188208623585e+02,-5.043511056727198252e+02,-2.089057261238002070e+02,2.553412031359137657e+01,1.161665200904926820e+02,1.522110428837371998e+01,-1.785848308182383448e+01,-2.678581381614602037e+02,1.448739335694583730e+01,-1.882242123216090590e+01,-7.280979098918581371e+01,-9.876801406947583928e+01,7.588927935941092606e+00,3.471442914253598389e+01,7.676735154532349270e+01,-2.711842725323040213e+02,6.388935008466604160e+01
2.099602315758401119e+02,3.723635193806881460e+00,1.345752735454694573e+02,-3.346034321261130628e+01,4.335033849645290616e+01,4.751181103342248662e+02,8.304119788011409753e+01,-4.826917932078162465e+01,1.255409644336805997e+01,-8.287376353717074551e+01,2.262771058819722043e+02,-1.057378692508939935e+02,-4.319054366716811444e+01,9.304913414415592854e+01,-7.090742490416651833e+01,3.007118539657224119e+02,1.315221248259613596e+01,1.576744542011675776e+01,-1.087668047414383636e+02,-9.422441234429159351e+01,-5.780846968582331868e+01,6.093152401794559125e+01,3.001858159145711635e+00,3.470023128338087304e+01,-1.218238040451174413e+02,-3.988077937718063737e+01,-6.607495865051889439e+01,-9.245081728442501756e+00,1.046241516844330164e+02,-2.623248055644037180e+01,-3.237053514314943148e-01,6.335822762455706680e+01,8.635823976912624289e+01,-3.478028537699815956e+02,1.229901325232732745e+02,1.175716633924790067e+01,-2.932715841951797415e+02,-3.814982027358760206e+02,-1.359950514739665266e+02,5.147050069407496409e+01,-3.324833197543580354e+01,-3.682966377907673206e+01,1.140322710202762879e+00,1.011395995248400510e+02,-1.043174196249988341e+02,1.242221700836119993e+02,-2.722963123665582543e+02,-5.310399224653999539e+01,1.967387244077190473e+02,3.147832516479320475e+01,1.162269870435127928e+01,1.054111397410978554e+02,-6.577923774769969896e+02,-2.488022260041379852e+01,3.564170456617646465e+01,-1.212972768076403618e+01,-1.988400457621832018e+01,1.274645884060268202e+02,1.002489426010891975e+02,1.414186092702863107e+02,-1.876174447216237695e+01,1.630801343376932948e+02,-1.831462899900873254e+02,-1.215979043296752735e+02,5.095069986766725378e+01,9.037613985583203657e+01,-3.913147083207295651e+01,-5.296206012139049335e+01,-2.087008630986976598e+01,-6.757417899236372705e+01,3.240389713111040493e+01,4.340227680729080717e+00,-7.658151283580849622e+01,-2.460714779425601151e+01,9.938888201434590997e+01,1.969964052241087415e+02,8.510864444032337772e+00,2.879430181918236258e+02,5.104841386044947882e+01,5.713812202843727306e+01,-2.313381087476335267e+02,-2.805622126671341032e+00,-7.024566539258540843e+01,2.111365518214611381e+00,2.988789145852986735e+02,4.250494361369683247e+02,-2.743407512385732616e+02,2.401085518337326334e+02,-5.420511804437514058e+01,-1.991474963313980595e+02,1.289689551144077996e+03,2.509306041270574639e+01,-1.029434234465051468e+01,2.918733689513690877e+01,4.068481289887944286e+02,-2.594664806888055182e+02,-1.500191705647298157e+01,1.936920687318379635e+02,6.870605972507445358e+01,-3.166191836883410105e+01,5.110819475480857363e+02,4.706410677933122066e+00,1.643792923223727387e+00,-1.539820016870993058e+01,-1.402866442833659200e+01,6.549596253571394300e+01,-1.501734526494024813e+01,4.132991310420273123e+01,-1.214900270897140899e+03,-2.543507876837469084e+01
-1.791334145766257393e+02,-2.506147691908311970e+01,-1.105064422861856883e+02,1.283756561440085342e+01,-1.322393811935396855e+02,7.886527327273344667e+01,2.884856200673388571e+02,-9.575814362364683419e+00,-6.706273000911178883e+01,-1.130200825239990365e+02,2.615828268432024117e+01,-1.099424602969733371e+02,3.381667214817191081e+01,3.379909971731811424e+01,9.367666756505508374e+01,8.869324104789033925e+01,5.925661067897109291e+01,6.190200422257100854e+01,-1.311118195730475975e+02,1.589718051265463430e+02,5.079086876573283504e+00,4.716097654681986739e+01,1.056829225237826719e+01,4.977204890411769611e+01,-1.864289044593144240e+02,-7.738516487807449096e+01,1.656399999123135842e+02,-1.231371589163168778e+02,-9.233544179057336265e+00,-9.534687057847708047e+01,1.376540735385015921e+02,1.734230622802297717e+02,-1.069084614460781495e+02,5.942719733043012411e+02,-1.194372745293410105e+02,-5.304954645917338496e+01,9.753340167799291294e+01,3.008783400322858981e+01,-1.164494606981153737e+02,3.182925429536407780e+00,-7.208617880738165695e+01,1.534612002886031235e+01,6.485061156418809958e+01,3.174914846483333690e+02,-2.082337958026714659e+02,7.221790725254466281e+01,-8.157794912153538291e+01,5.642470480650353437e+01,-3.105118099868393529e+02,7.971533596536799848e+01,7.168430061220536231e+01,3.270848195197024921e+01,3.352305437737967964e+02,4.659770960469629131e+01,4.942355878124900670e+01,-9.988725712935995205e+00,-5.615047068723696100e+01,2.396846078184937312e+02,6.957209086924198971e+01,-2.108974656402914718e+02,1.098140618420973169e+02,2.790438282008560122e+01,1.011305989125774829e+02,-1.612789158577593795e+01,-7.632915548744706769e+01,1.529265791363097371e+01,1.950461014270222790e+02,-2.528864204223163483e+02,-1.195515330258509294e+02,4.482234635799097333e+01,-1.191761014273154871e+02,-1.007993225127035686e+02,-3.006388095167395136e+01,-7.421468243022633260e+01,-1.897571839013816941e+02,1.820124871476451744e+02,1.584308499061851023e+02,1.708248777714401001e+02,2.242437874587628244e+02,7.502706689234163839e+00,-5.002898884080414064e+02,-1.012911207056854010e+02,3.924972989603953977e+01,-1.754469427286640268e+02,-3.974459921770431237e+01,7.372364142502466677e+01,-2.320491177451927101e+01,-2.896689305288194305e+01,4.419856604706289716e+00,-5.342197223792619099e+01,-6.343864555637703688e+02,4.138686404603905800e+01,1.625738515282633898e+02,-1.617681174133031163e+02,-4.730407188352267411e+01,-2.881767884243873254e+02,3.531510473296556540e+01,1.177615249858640851e+02,-1.126774941249596935e+02,4.820904618927768581e+01,-3.920772130184913067e+02,-3.399231563027029068e+01,1.373686113596519931e+02,-3.396242796146844256e+01,3.272203998727629681e+00,9.382230722315520666e+01,-1.687844626173136930e+02,-1.665142170281046674e+01,-8.075631748599771242e+01,-5.110573234699460698e+01
-1.494639437042788188e+02,-1.011664188673246372e+02,3.418028812671403216e+01,1.046574794990060440e+02,-1.498128114513942322e+01,2.717868855182346692e+02,2.185973536219045457e+02,-1.178538648829811422e+02,2.386987905675518675e+02,5.986531113739091836e+01,-5.062091707135031129e+02,-1.538989849651627040e+01,1.715866257718575412e+02,-1.178352512318482326e+01,7.710300105741892196e+01,9.918862543893040140e+01,4.779860055522644302e+01,4.190361801231260586e+01,2.366022628966022978e+01,6.031124862762553107e+01,-2.148864097750088575e+01,-8.608402016019608993e+01,-6.337692906189256803e+01,3.506431583305420929e+01,-1.698817903493401218e+02,1.114081647147624921e+02,-7.025734724004608189e+00,2.053020616160572160e+02,2.371647158226419450e+01,2.213340755273158322e+02,3.429361925440854719e+01,6.294321146790640142e+01,-2.155472638459056043e+02,-7.727304637309839563e+01,-8.985997421946336772e+01,-1.547937881771285049e+02,5.600650542281021416e+01,-3.367627045278176467e+01,-3.281024433800368456e+01,-6.097634862282880164e+01,1.174656350770919033e+02,1.585827530728641754e+01,-6.465622008041431457e+01,-4.967437762683971414e+01,1.117240189380388102e+02,-7.623098974702356756e+00,-3.429466808255384649e+02,-1.097528945345586067e+02,-1.700758194310539011e+02,-1.475822538178972536e+02,-2.527504582412276335e+01,-7.227109318388826864e+01,3.189272635902053707e+02,-1.278666035849926033e+02,5.114872123187925013e+01,-4.860477000152689584e+02,2.782537208163328657e+01,-1.938695674536448337e+02,4.326716342670607673e+01,-1.027517400204229769e+00,3.730565904693330026e+01,3.135150430994492012e+02,-3.061359289823000154e+02,-1.981669129788232340e+02,-4.727822932996271099e+00,9.840342930715290493e+01,-1.041422866921864170e+02,2.947764408578462394e+02,5.469085303811343692e+02,-4.779983149639886619e+01,3.808641729811240850e+01,1.416553711212288533e+02,-9.386817530261858167e+01,-1.358482087824275197e+02,4.546514170668028498e+01,-1.988587252947264119e+02,6.359114975265538305e+01,-1.148575668364378402e+02,8.115479982023536820e+00,1.023244932483353580e+02,-8.220821745547937098e+02,-1.309957156232119644e+02,-3.939303100999620710e+01,4.671180188860359976e+02,-1.737347896213802301e+02,-6.759226399439047555e+02,1.610236008811996840e+02,3.460436862344795941e+02,-8.690743349736320056e+01,1.100683456390454467e+02,8.752985478062689708e+02,8.111423038046045519e+01,4.775568888643231702e+01,1.240258689424063618e+02,-2.623173462932460893e+02,-4.418526614628648304e+02,-5.770777806028400647e+01,-2.446079080627248459e+02,5.343248658412459662e+01,-8.188157149757063280e+01,-2.508488056803443556e+00,1.426250815954943221e+02,-5.516159786525653175e+01,-3.216634994217193011e+00,6.621170559480560769e+01,8.932080099286079644e+01,3.330359294934876857e+01,1.315012844831514940e+02,-1.948065899173540174e+02,3.039619694964486030e+01
-1.584347795187873089e+02,1.565861847238022619e+02,1.036747535713401192e+02,1.768030032175652622e+01,-7.746113753352614140e+01,-3.970296948972162454e+01,-8.822333729744462971e+01,-1.118591622878635450e+00,9.734332664733864249e+01,-6.373229048269413255e+01,1.402009946129175546e+02,1.196006061243017911e+02,9.117524392089023655e-01,-3.118137144876840949e+01,-1.668219545133184667e+01,-2.299285123515738150e+01,-1.274970830997415163e+02,-3.042434463061271188e+01,-1.299403571706047558e+02,-1.453494255603218903e+02,1.881610899012251181e+01,-6.176546941928378054e+00,2.964052744416010299e+01,-4.070228431991263562e+01,-2.715756540425360299e+02,-9.800050365467916436e+01,6.045820918025925295e+01,-4.675310488448382529e+01,-3.150725657556490589e+01,-8.807370616051444756e+01,-2.356467521888750483e+01,1.683102535136649536e+01,-2.093391434903007919e+01,-3.004971522585364028e+02,-2.483704780553089719e+01,8.374163970570192461e+00,-4.445275090573957755e+02,-2.027139152797855672e+02,7.482861145077907850e+01,1.293815013758062626e+01,-1.707718390057653721e+02,4.361635551542378408e+01,-2.118000963383817137e+01,-3.807709717892243617e+01,6.378918423784215719e+01,-6.245974626988053302e+01,6.202806881666245431e+01,-5.425354320587990031e+01,6.569691667472948637e+00,3.789808603477791138e+01,-5.634176740360699043e-01,2.702582597113586971e+01,3.555700127297187692e+02,-9.955740438468912146e+01,-2.917524680672107706e+01,2.568378163375708141e+02,9.593389116387500337e+01,-1.217012608554283588e+02,5.455043180110481416e+01,3.396165682679317399e+00,-7.048545380615300360e+01,-1.923982625359628287e+02,-6.231906278884438422e+01,-1.237304085644730804e+02,-3.662340444315130839e+01,-6.288752267620707670e+01,1.672313951316873784e+02,-1.399100745041088771e+02,-4.992150734072106388e+01,-2.248094599653857628e+01,-3.193685449211825045e+01,7.870447530336757325e+01,-4.047184083116828646e+01,-1.431898603598543573e+01,6.786379996194322928e+01,-7.062368718249773281e+01,2.433579908134387608e+02,2.006669668352251676e+02,4.126238768347415089e+02,-9.383112324310758368e+01,-4.150409745321144328e+02,-2.443661297346820049e+02,7.061592851048692410e+01,1.778040238396595782e+02,5.806421139999704195e+01,1.636366915103300244e+02,2.670835345899216691e+02,1.414914093559765149e+02,2.495205071972564070e+01,-2.525220881021519972e+02,-4.637955675103057729e+02,3.687571828913940664e+01,-6.241973265391664683e+01,-1.164739944179878819e+02,-6.816963169271873824e+01,-2.987709121786500646e+02,-3.113554297568581575e+01,-1.701460361829310557e+02,-1.342123206657853984e+02,1.495907254081124051e+02,4.530853755264452332e+01,1.989262319162417825e+01,-6.223724670370456380e+01,-3.957586293554453238e+00,9.201415450649807326e+01,3.693709168157729295e+01,-9.325357116184715522e+00,2.186236202867503309e+01,6.280854533748396307e+02,-1.445825010077731463e+02
-1.533501842770661483e+02,-6.770414864862934223e+01,6.869818403063328560e+01,4.422368701337636310e+01,7.131154619439440978e+01,9.725336212736992536e+01,-1.041680670711088794e+02,1.637289616014659899e+01,1.777140219029240242e+01,-3.151693541249500186e+01,-5.503223072152403716e+01,2.255305930096700351e+01,1.153505724500496399e+01,3.337295465104797576e-01,-4.281172633855681653e+01,-2.583017862603209025e+01,-2.268329939086044789e+01,3.592645195517076218e+01,2.143148653486598576e+01,4.008509813306453395e+01,-5.671168178337352828e+01,2.452915591068755319e+01,4.094990719411207181e+01,4.813793301867065111e+00,-4.812745583197133215e+01,-6.978479393467397074e+01,-2.270827301741133653e+01,7.368561915910709104e+01,2.037502629543183019e+01,-4.158141749263552356e+01,-2.589429546061037613e+01,-3.861216886526098051e+02,4.599794300258185586e+01,2.022915585610444378e+00,1.720456761619860941e+01,-9.745563488719463763e+00,2.047650145593268860e+02,-3.207006645718713571e+02,3.907610920595821824e+00,-7.645659616233261291e-01,-2.972245844321153641e+01,6.626349211543239903e+01,1.683234089628799879e+01,-7.029782971860986152e+01,-1.299464790280883051e+02,-1.135141700743809139e+02,-1.729498216211832471e+02,3.080507203098235181e+01,7.139174589391843995e+01,2.665503264277101891e+01,-3.760102965049271262e+01,1.010605569680910065e+02,6.311503676666821150e+01,-8.571412017148543327e+01,-3.805236770263561219e+00,-4.869154830522643351e+01,3.482798559137703620e+01,-5.821204178523292967e+02,-1.103425979936725980e+02,4.307415203079407462e+01,-1.649830032409699854e+01,-2.276522421047999671e+02,-2.085090450880938988e+02,-1.544399985221356175e+01,-3.686149451592909632e+00,2.625173898442566411e+01,1.349850544411809210e+02,-9.510216163907179521e+01,-1.771285510334063815e+02,4.563850318923161176e+00,-1.521386352914866436e+01,-1.187646294185604887e+02,3.781112692094747274e+01,7.743526529100076061e+01,4.500635227075507316e+01,7.057964714487515323e+01,-9.803096243117443009e+01,1.220223947175281509e+01,3.458980248662003305e+02,-6.394547253015632293e+01,-1.810267937567681997e+02,2.121798349841697018e+02,-8.564407565042353099e+01,3.450841990128868702e+02,-1.797042294260807012e+02,2.616430469884256240e+02,5.952514797458368179e+01,2.695461776829100131e+02,4.024099833504021784e-01,5.543992426254327910e+01,-7.123702110681706472e+02,-4.293560488369836037e+01,-1.071528418726791010e+01,-9.586919735196114800e+01,-2.360944608209886155e+02,3.555323166909128076e+02,1.169562243288717340e+01,-3.814521875401788265e+01,-6.776155536265289925e+01,-2.215618105306793240e+01,3.056136607929813067e+02,5.348348451316427088e+01,-3.975398057511399230e+01,3.575166524432252402e+01,7.323824475716507720e+01,-5.792732703337361677e+00,-2.090190865668194675e+01,6.287404164851158939e+00,-2.970173433791775324e+02,-1.251840143463569035e+02
5.706256643103051118e+01,-2.706047683539834026e+01,-9.198750560884334959e+01,1.921999928688889980e+01,1.154166226369125496e+02,4.680085410403134460e+01,-4.218063237190625046e+02,7.394848424488249350e+01,-9.670035555202447597e+01,9.725093402608513315e+01,-4.922708558930218601e+02,-1.607776456711409807e+01,-9.775831616410473046e+00,3.284449885037908956e+01,7.162976333507378968e+01,-1.568417473700732501e+02,-4.393329585677945914e+01,-4.592634381429847679e+01,-2.834156788233967816e+01,6.806607435596517064e+01,5.940782152572074182e+01,-5.969095808385735324e+01,-1.493310966090316185e+02,-1.458278314230239232e+02,-2.383284872464422506e+02,-3.272951320203998193e+01,7.089767421423747606e+00,1.819921492756944303e+01,-1.643346710002805366e+01,-5.244900157581546551e+01,5.555380957875457426e+01,-9.242063952192272325e+01,-4.741930321919814162e+01,2.583512361549063598e+02,8.684628355180178971e+01,2.473258437237420893e+01,1.289993461088422180e+02,5.795441601114583818e+02,1.720815425648428061e+02,-3.807466372925232889e+01,-4.508967985664079947e+01,4.012931933456061984e+01,-6.433869222056469539e+01,5.266630879737382287e+01,1.205507750979267634e+01,6.605746395310132080e+00,-5.407706871313793044e+02,-1.275880248968945452e+01,1.226577951189617863e+02,1.027056792364178506e+02,-2.077193547484731084e+01,1.392766778444979821e+02,2.273550994071752598e+02,-8.011054175972466851e+01,-7.152059566672267010e+01,-7.837384777731170971e+01,2.801942327488283624e+01,3.049928883501963242e+02,-8.392281473469300579e+01,-1.511925231797919196e+02,-1.167411331964750900e+02,3.026138711385734723e+02,1.720219754499471421e+01,6.325629888093792630e+01,-1.325302138731931336e+02,5.274879706647009669e+01,1.856980078916107573e+02,-2.901792116389348166e+02,-5.392175527103389499e+01,2.286307398542351876e+01,4.809124190365713924e-01,-2.490484061607028536e+02,-1.306014602541222303e+02,-1.477240897669340214e+01,1.584619841028093106e+02,-3.976344054689588070e+00,6.436830550289305108e+01,-5.676072247968930284e+00,-8.524961995158042782e+02,5.818784858019122197e+01,6.485064510420102124e+02,-6.917101730798285075e+01,6.247937016355059825e+01,-1.184470198938989967e+02,3.078754497188683672e+02,5.787205970689696954e+01,2.228819543332696895e+01,3.453283763386725127e+02,7.360000045831172066e+00,1.045657070816635894e+02,4.434824007048117096e+02,7.537881013325750246e+01,4.537784137018015684e+01,-2.629863952217113621e+01,5.672498949653631826e+02,5.041250720536982755e+01,5.690442901556571798e+01,3.618131435400178564e+00,-2.518614489106839827e+01,-5.060569689342166555e+01,-4.289773250947428096e+02,-2.925653890988025196e+01,-5.840281422188092364e+01,1.415479451809034970e+02,-5.369083623763570756e+01,-3.968615212044000629e+01,-1.237214865437493501e+02,-2.105385029245875472e+01,4.940811522342331727e+02,-1.124078516550909228e+02
1.596206518472013158e+01,-4.118833505541998363e+01,-1.373593548847418866e+01,-1.028852900859100004e+02,2.311146926555056780e+02,5.692624002916202386e+01,1.459907724835052250e+02,2.572514028879530290e+00,-1.096976337380325504e+02,2.752154159421910329e+00,3.140280248358871518e+01,8.384576511757369133e+01,1.791333564736030226e+01,1.175596515957854109e+02,3.467156447608466152e+01,4.199380298339821138e+01,3.030101754089404054e+01,4.408352018002813111e+01,-3.632780563092927739e+00,1.016627809678933119e+02,8.233712241549459065e+01,2.073477766266270805e+02,-6.080834284934816480e+00,-9.909259621429386300e+01,4.074950114544873436e+00,7.622231060309216844e+01,-1.220454469083589970e+02,-1.527788390944753338e+01,5.364048877699281803e+01,9.279921063869585396e+01,6.549788198273543571e+01,-4.549365781790103256e+02,6.794837531174157164e+01,1.484821498212784263e+02,-1.246514461756282373e+02,8.991340550347548799e+01,9.707994824600820039e+01,-5.503077829612572032e+02,-9.296968376613466489e+01,-5.397557489798069241e+01,1.558069979945404304e+00,4.821567868022777503e+01,-1.182418634125825747e+02,-3.072752738181491736e+02,-2.104529549552206333e+02,1.193511973923340435e+02,9.453211393278152741e+01,4.224179743667503573e+01,9.286587248449110632e+01,-1.383215698427904954e+02,1.001972014649603011e+02,-8.862949059000197849e+01,-9.773466669332636059e+01,-2.353742142260622359e+02,-1.214237513874174113e+02,-5.229259111975363794e+01,-5.738824889188606448e+01,-7.898843428702468827e+02,5.447019833867988581e+01,5.044082897380649655e+01,-1.259038568496011123e+02,-1.031157856724050248e+00,9.072361045842721694e+01,-2.493453217476350403e+01,-3.232714928840111579e+00,-8.669428648425518702e+01,-2.851059968251457377e+01,2.358839442062691774e+02,-6.147804930317162686e+00,-1.600561053100631455e+02,-2.176292491664148798e+01,4.781146252242189121e+01,7.739236944775701943e+01,-2.030408424872293836e+02,4.839526562735677828e+01,-6.324989974341661991e+00,-1.329447833173364586e+02,-6.055421222517072977e+01,6.932140549216153147e+01,2.414272411926910706e+02,5.159112295686393281e+02,-2.747977262921930830e+01,-2.743744440129541662e+00,-1.055818619967080707e+02,-3.751498390166066201e+02,-1.013649555952816428e+02,3.462989897287891381e+02,4.095089837832412627e+02,1.012293754251458608e+02,-2.960670522431925065e+02,-5.987345291490689903e+01,1.090245178197793097e+00,-9.522433239175448705e+01,-1.738430502691767003e+02,3.137563711834798141e+02,2.226308605191931917e+02,7.296366421491784138e+01,6.306698058409321561e+01,-7.678293459773647101e+01,-1.400694534158132001e+02,1.629203747459751810e+02,6.602996155324190930e+00,-3.959832979497324601e+01,-1.045974540874433103e+02,-2.551044642357951986e+01,-1.796704042563828807e+01,-2.795841174771802784e+01,6.404504213406967494e+01,3.085903736211163846e+02,1.436086243460879075e+02
